id,title,reason,description,create_time,equipment,location,gz_tag,qj_tag,xw_tag
2740,EQ240巡逻车动力不足,拆下变速器检查，其操纵机构、传动机构均无故障。针对变速器各装置正常却频繁跳档的现象，怀疑故障可能是出在离合器或飞轮、飞轮壳等部位，拆下离合器检查，未发现异常。当从发动机缸体上拆下飞轮壳时，发现没有装飞轮定位销。 漏装定位销，除汽车运行时飞轮壳在缸体上会产生位移外，还会造成曲轴与变速器第一轴同心度增大，引起变速器跳档。,一台东风EQ1091运输车大修后，出现变速器跳档现象。,2017/5/1 0:00,EQ1091型汽车,北京,变速困难,变速器,修理不当
2741,铁马XC2200舟桥车启动困难,按发动机开锅的故障进行分步检查排除，首先对水泵和节温器进行检查，用手握住水箱进水管中部，同时提高发动机的转速，手感压力明显增强，且水箱加水口处有翻水现象，说明水泵和节温器工作正常，用手按风扇皮带挠度，松紧度适当，此时怀疑发动机 开锅后，发动机水道内积有水蒸气，致使冷却水难以加足，为此让发动机怠速时加水，加满水后继续行驶，不久又开锅，。停车进行全面检查，发现发动机在高速时风扇有停滞现象，降低了转速，拆下皮带，发现皮带表面附有一层油污，致使发动机 高速时水泵的传速不能于水泵同步。更换新的风扇皮带后，故障排除。,边防某团有一台CA1092E型载重车，行驶不到30公里发动机出现开锅现象，当时以为是冷却水不足引起，加足冷却水继续行驶，不久又出现同样的故障。,2017/5/1 0:00,CA1092E运输车,北京,开锅故障,发动机,意外
2742,WJ94轮式装甲防暴车冒黑烟,ECU在KOER（启动机带动发动机运转）的状态下根本没有给执行器搭钱信号，现在可以初步判断为ECU损坏所至。为了不出现判断上的失误，我们又仔细地检查了ECU的所有线束和连接情况，没有发现异常现象。清除故障码再次启动还是些故障内容，而后又用数据流功能查看数据，当打启动机时，数据流显示转速信号为零，电脑已损坏了。更换电脑模块后，一次启动成功，试车一切正常。,2002年09月10日生产的奇瑞SQR7160ET车（发动机编号EC2J00515，VIN,2017/5/1 0:00,奇瑞SQR7160ET车,北京,启动困难,电脑模块,修理不当
2743,EQ1091型汽车变速困难,由于油管泄漏，发动机停车一段时间后，进油管内的先进人物汽油几乎全从泄漏之处返回油箱进油管内，自然不能保证足够的供油压力。要经过多次启动，汽油泵不断泵油，直到进油管内压力逐渐增大到正常供油压力之后，发动机才能启动更换一根油管后，再次试车，冷车、热车都启动良好，故障终于排除。,一辆2001年6月出厂的帕萨特B4轿车，排量1.8L，行驶1.4万km。车主反应早晨启动时，发动机启动困难，需多次启动才能成功。白天情况好一些，不过停车较长（3～4h）时间后也难以启动。此现象持续以及。,2017/5/1 0:00,帕萨特,沈阳,启动困难,发动机,上次修理失当
2744,CA1092E运输车发动机连续开锅故障,由于这段油管有泄漏现象，在停车一段时间后，发动机进油管内的先进人物汽油几乎全从泄漏的地方回到油箱进油管内，不能保证足够的供油压力。经过多次启动，汽油泵不断泵油，直到进油管内压力逐渐增大到正常供油压力之后，发动机才能启动更换一根油管后，装复试车，启动良好，故障得以排除。,一辆2001年5月出厂的东风铁甲。早晨启动时，发动机启动困难，需启动多次才能成功。白天情况好一些，不过停车一段时间（3～4h）后也难以启动。此现象已有半月有余。,2017/5/13 0:00,东风铁甲,沈阳,启动困难,发动机,上次修理失当
2745,奇瑞SQR7160ET车启动困难,由于油管有泄漏现象，在停车一段时间后，发动机进油管内的先进汽油从泄漏的地方回到油箱进油管内，不能保证供油有足够的压力。经多次启动，汽油泵不断泵油，直到进油管内压力逐渐增大到能够正常供油之后，发动机才能启动更换一根油管。换了之后启动良好，故障得以排除。,一辆2004年5月出厂的WZ901保安车。早晨启动困难，需启动多次才能成功。白天情况好一些，停车一段时间后也难以启动。此现象已有一月有余。,2017/5/13 0:00,WZ901保安车,沈阳,启动困难,发动机,修理不当
2746,帕萨特启动困难,由于油管的泄漏，在停车一段时间后，发动机进油管内的先通过的汽油会从泄漏的地方回到油箱的进油管内，进而无法保证供油有足够的压力。多次启动后，汽油泵不断泵油，进油管内压力逐渐增大到能够正常供油之后，发动机才能启动。更换一根油管后启动良好，故障得以排除。,一辆2004年5月出厂的铁马XC2200载重车。冬季早晨启动困难，启动多次才能启动成功。白天情况则好一些，停车一段时间后也难以启动。此现象持续一月有余。,2017/5/13 0:00,铁马XC2200载重车,沈阳,启动困难,发动机,上次修理失当
2747,东风铁甲启动困难,借用元征解码器读取数据流，发现冷启动完成后的暖车过程中，发动机喷油脉宽突然变小，且节气门开度的变化不明显，似乎一直进行着稀油过浓的修正，使得发动机转速无法上升。可以看出在发动机控制时发动机转速不可能上升，如果让它开环运行可能会有所改善。将氧传感器拆下试车，在拆下氧传感器的位置发现气流很大、很急。很显然供油没有问题，那么就是进入汽缸内的氧的含量过少。用空气压缩机向进气管吹气发现发动机工作情况大大好转，怠速稳了，急加速也没有异常。问题似乎找到了。拆下三元催化器，重新试车故障现象消失。,一辆2002年风神蓝鸟事部车，据修理厂反映修复后动力不足，故障警告灯亮，故障码显示为氧传感器故障，更换氧传感器后故障警告灯仍然亮，故障现象仍然存在。,2017/5/13 0:00,风神蓝鸟,广州,动力不足,转换器,操作分心
2748,WZ901保安车启动困难,读取其数据流，启动完成后的暖车过程中，发动机喷油脉宽突然变小，且节气门开度的变化不明显，似乎一直进行着稀油过浓的修正，使得发动机转速难以上升。可以看出发动机转速不可能上升，如果开环运行可能会有所改善。将氧传感器拆下发现氧传感器的位置发现气流很大、很急。供油没有问题，那么就是进入汽缸内的氧的含量过少。用空气压缩机向进气管吹气发现发动机工作情况大大好转，急加速也没有异常。拆下三元催化器，重新试车故障现象消失。,一辆2002年HY962半挂平板车，动力不足，故障警告灯亮，故障码显示为氧传感器故障，更换氧传感器后故障警告灯仍然亮，故障现象仍然存在。,2017/5/13 0:00,HY962半挂平板车,广州,动力不足,发动机,上次修理失当
2749,铁马XC2200载重车启动困难,读取其数据流，启动完成后的暖车过程中，且节气门开度的变化不明显，似乎一直进行着稀油过浓的修正，使得发动机转速难以上升。发动机转速不可能上升，开环运行则有所改善。将氧传感器拆下发现氧传感器的位置发现气流很大、很急。供油没有问题，那么就是进入汽缸内的氧的含量过少。用空气压缩机向进气管吹气发动机工作情况大大好转，急加速也没有异常。重新试车故障现象消失。,一辆WJ94轮式装甲防暴车动力不足，故障警告灯亮，故障码显示为氧传感器故障，更换氧传感器后故障警告灯仍然亮，故障现象仍然存在。,2017/5/13 0:00,WJ94轮式装甲防暴车,广州,动力不足,发动机,没有阅读说明书
2750,风神蓝鸟动力不足,读取其数据流，启动完成后的暖车过程中，且节气门开度的变化不明显，似乎一直进行着稀油过浓的修正，使得发动机转速难以上升。供油没有问题，那么就是进入汽缸内的氧的含量过少。用空气压缩机向进气管吹气发动机工作情况大大好转，急加速也没有异常。重新试车故障现象消失。,一辆WJ94轮式装甲防暴车动力不足，故障码显示为氧传感器故障，更换氧传感器后故障灯亮，故障现象仍然存在。,2017/5/13 0:00,WJ94轮式装甲防暴车,广州,动力不足,发动机,操作分心
2751,HY962半挂平板车动力不足,读取其数据流，启动完成后的暖车过程中，且节气门开度的变化不明显，似乎一直进行着稀油过浓的修正，使得发动机转速难以上升。发动机转速不可能上升，开环运行则有所改善。将氧传感器拆下发现氧传感器的位置发现气流很大、很急。重新试车故障现象消失。,一辆WJ94轮式装甲防暴车动力不足，故障警告灯显示亮起，故障码显示为氧传感器故障，更换氧传感器后故障现象仍然存在。,2017/5/13 0:00,WJ94轮式装甲防暴车,广州,动力不足,发动机,没有阅读说明书
2752,WJ94轮式装甲防暴车动力不足,检查油路工作正常，怀疑故障在高压电路，分别对火花塞，分火头进行了检查，均未发现问题，后更换了分电器总成，故障仍未消失。怀疑低压电路有断电现象，然后对电流表、点火开关、点火线圈、分电器的导线、接头进行检查，发现点火开关至点火线圈接线处接触不良。汽车在行驶中由于振动造成接触不良处时断时连，造成高压线缺火，但缺火的缸不固定，以致汽车加速或负荷增加时无力，排气管发出异响。将点火线圈与点火开关之间连线紧固连接好，故障排除。,一辆EQ1090运输车的发动机，起动容易，怠速工作稳定，但在爬坡无力，排气管有异响。,2017/5/13 0:00,EQ1091型汽车,北京,行驶无力,发动机,知道故障不修理
2753,WJ94轮式装甲防暴车动力不足,分别对火花塞、高压线、分缸线及分电器盖、分火头进行了检查，均未发现问题，后更换了分电器总成，故障仍未消失。汽车在行驶中由于振动造成接触不良处时断时连，故点火电路断电时，造成高压线缺火，但缺火的缸不固定，以致汽车加速或负荷增加时无力，排气管发出杂音。将点火线圈与点火开关之间连线连接好，故障排除。,一辆EQ1090运输车的发动机，起动困难，并在上坡时，动力下降，爬坡无力，排气管发出杂音。,2017/5/13 0:00,EQ1091型汽车,北京,行驶无力,发动机,意外
2754,WJ94轮式装甲防暴车动力不足,对各缸进行断火试验，发现个别缸有时缺火，但缺的缸不固定，怀疑低压电路有断电现象，然后对电流表、点火开关、点火线圈、分电器的导线、接头进行检查，发现点火开关至点火线圈接线处接触不良。汽车在行驶中由于振动造成接触不良处时断时连，故点火电路断电时，造成高压线缺火，但缺火的缸不固定，以致汽车加速或负荷增加时无力，排气管发出异响。将点火线圈连线紧固连接好，故障排除。,一辆EQ1090运输车的发动机，怠速工作稳定，但上坡无力，排气管发出异响。,2017/5/13 0:00,EQ1091型汽车,北京,行驶无力,发动机,责任心不强
